Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 26,Unnamed: 24
noczbwq,P,12/20/2019 15:45,0.0,1.0,,9.2,<0> ,30.79,<0> ,19.1,<0> ,126.4,<0> ,12.9,<0> ,1.14,<0> ,0.95,<3> ,8.2,<0> ,3.0,<0> ,6.7,<0> ,,
noczbwq,P,12/21/2019 14:00,0.0,1.0,,9.9,<0> ,32.07,<0> ,19.9,<0> ,172.6,<0> ,17.2,<0> ,0.29,<0> ,0.1,<3> ,8.7,<0> ,2.0,<0> ,7.5,<0> ,,
noczbwq,P,12/21/2019 14:15,0.0,1.0,,10.1,<0> ,31.79,<0> ,19.8,<0> ,142.1,<0> ,14.1,<0> ,0.36,<0> ,0.17,<3> ,8.4,<0> ,2.0,<0> ,7.6,<0> ,,
noczbwq,P,12/21/2019 14:30,0.0,1.0,,9.6,<0> ,31.31,<0> ,19.4,<0> ,137.7,<0> ,13.9,<0> ,0.45,<0> ,0.27,<3> ,8.4,<0> ,2.0,<0> ,8.5,<0> ,,
noczbwq,P,12/21/2019 14:45,0.0,1.0,,9.5,<0> ,31.4,<0> ,19.5,<0> ,136.3,<0> ,13.7,<0> ,0.55,<0> ,0.37,<3> ,8.4,<0> ,2.0,<0> ,9.0,<0> ,,
noczbwq,P,12/21/2019 15:00,0.0,1.0,,9.6,<0> ,31.67,<0> ,19.7,<0> ,132.7,<0> ,13.3,<0> ,0.67,<0> ,0.49,<3> ,8.3,<0> ,2.0,<0> ,8.7,<0> ,,
noczbwq,P,12/21/2019 15:15,0.0,1.0,,9.7,<0> ,31.89,<0> ,19.8,<0> ,133.5,<0> ,13.4,<0> ,0.8,<0> ,0.62,<3> ,8.4,<0> ,2.0,<0> ,8.6,<0> ,,
noczbwq,P,12/21/2019 15:30,0.0,1.0,,9.6,<0> ,31.05,<0> ,19.2,<0> ,134.2,<0> ,13.5,<0> ,0.92,<0> ,0.74,<3> ,8.4,<0> ,2.0,<0> ,8.9,<0> ,,
noczbwq,P,12/21/2019 15:45,0.0,1.0,,9.7,<0> ,32.34,<0> ,20.1,<0> ,121.7,<0> ,12.2,<0> ,1.01,<0> ,0.83,<3> ,8.3,<0> ,3.0,<0> ,7.5,<0> ,,
noczbwq,P,12/22/2019 14:00,0.0,1.0,,11.7,<0> ,32.57,<0> ,20.3,<0> ,193.0,<0> ,18.4,<0> ,0.12,<0> ,-0.01,<3> ,9.0,<0> ,6.0,<0> ,12.2,<0> ,,
noczbwq,P,12/22/2019 14:15,0.0,1.0,,11.5,<0> ,32.27,<0> ,20.1,<0> ,190.2,<0> ,18.3,<0> ,0.12,<0> ,-0.01,<3> ,9.1,<0> ,4.0,<0> ,10.0,<0> ,,
noczbwq,P,12/22/2019 14:30,0.0,1.0,,9.9,<0> ,32.05,<0> ,19.9,<0> ,163.9,<0> ,16.3,<0> ,0.14,<0> ,0.01,<3> ,8.7,<0> ,1.0,<0> ,9.0,<0> ,,
noczbwq,P,12/22/2019 14:45,0.0,1.0,,10.7,<0> ,31.97,<0> ,19.9,<0> ,170.8,<0> ,16.7,<0> ,0.19,<0> ,0.06,<3> ,8.8,<0> ,2.0,<0> ,10.0,<0> ,,
noczbwq,P,12/22/2019 15:00,0.0,1.0,,11.2,<0> ,32.48,<0> ,20.3,<0> ,175.8,<0> ,17.0,<0> ,0.25,<0> ,0.12,<3> ,8.9,<0> ,5.0,<0> ,12.2,<0> ,,
noczbwq,P,12/22/2019 15:15,0.0,1.0,,10.1,<0> ,30.82,<0> ,19.1,<0> ,136.4,<0> ,13.6,<0> ,0.32,<0> ,0.19,<3> ,8.4,<0> ,2.0,<0> ,9.6,<0> ,,
noczbwq,P,12/22/2019 15:30,0.0,1.0,,9.7,<0> ,30.81,<0> ,19.1,<0> ,131.8,<0> ,13.3,<0> ,0.42,<0> ,0.3,<3> ,8.5,<0> ,1.0,<0> ,11.5,<0> ,,
noczbwq,P,12/22/2019 15:45,0.0,1.0,,10.5,<0> ,33.71,<0> ,21.1,<0> ,138.8,<0> ,13.6,<0> ,0.53,<0> ,0.41,<3> ,8.5,<0> ,2.0,<0> ,12.0,<0> ,,
noczbwq,P,12/23/2019 14:00,0.0,1.0,,12.8,<0> ,29.91,<0> ,18.6,<0> ,88.1,<0> ,8.3,<0> ,0.06,<0> ,0.04,<3> ,7.7,<0> ,20.0,<0> ,16.3,<0> ,,
noczbwq,P,12/23/2019 14:15,0.0,1.0,,12.9,<0> ,29.99,<0> ,18.6,<0> ,91.0,<0> ,8.6,<0> ,0.09,<0> ,0.07,<3> ,7.7,<0> ,15.0,<0> ,14.6,<0> ,,
noczbwq,P,12/23/2019 14:30,0.0,1.0,,12.5,<0> ,32.36,<0> ,20.2,<0> ,104.3,<0> ,9.8,<0> ,0.12,<0> ,0.1,<3> ,8.0,<0> ,1.0,<0> ,9.8,<0> ,,
noczbwq,P,12/23/2019 14:45,0.0,1.0,,13.0,<0> ,31.69,<0> ,19.8,<0> ,104.7,<0> ,9.8,<0> ,0.16,<0> ,0.14,<3> ,7.9,<0> ,8.0,<0> ,10.7,<0> ,,
noczbwq,P,12/23/2019 15:00,0.0,1.0,,12.8,<0> ,34.43,<0> ,21.7,<0> ,108.6,<0> ,10.0,<0> ,0.21,<0> ,0.2,<3> ,8.1,<0> ,2.0,<0> ,7.9,<0> ,,
noczbwq,P,12/23/2019 15:15,0.0,1.0,,12.6,<0> ,35.73,<0> ,22.5,<0> ,104.5,<0> ,9.6,<0> ,0.28,<0> ,0.27,<3> ,8.0,<0> ,2.0,<0> ,8.1,<0> ,,
noczbwq,P,12/23/2019 15:30,0.0,1.0,,12.5,<0> ,34.64,<0> ,21.8,<0> ,100.7,<0> ,9.4,<0> ,0.36,<0> ,0.35,<3> ,8.0,<0> ,3.0,<0> ,8.6,<0> ,,
noczbwq,P,12/23/2019 15:45,0.0,1.0,,12.5,<0> ,33.67,<0> ,21.1,<0> ,101.5,<0> ,9.5,<0> ,0.46,<0> ,0.45,<3> ,8.0,<0> ,3.0,<0> ,7.7,<0> ,,
noczbwq,P,12/24/2019 14:00,0.0,1.0,,15.1,<0> ,31.03,<0> ,19.3,<0> ,143.5,<0> ,12.8,<0> ,0.08,<0> ,0.09,<3> ,8.3,<0> ,5.0,<0> ,5.7,<0> ,,
noczbwq,P,12/24/2019 14:15,0.0,1.0,,15.3,<0> ,31.02,<0> ,19.3,<0> ,152.1,<0> ,13.5,<0> ,0.06,<0> ,0.06,<3> ,8.4,<0> ,4.0,<0> ,5.8,<0> ,,
noczbwq,P,12/24/2019 14:30,0.0,1.0,,15.5,<0> ,31.01,<0> ,19.3,<0> ,151.9,<0> ,13.5,<0> ,0.03,<0> ,0.03,<3> ,8.4,<0> ,4.0,<0> ,5.6,<0> ,,
noczbwq,P,12/24/2019 14:45,0.0,1.0,,15.6,<0> ,31.02,<0> ,19.3,<0> ,157.4,<0> ,13.9,<0> ,0.02,<0> ,0.02,<3> ,8.5,<0> ,3.0,<0> ,9.6,<0> ,,
noczbwq,P,12/24/2019 15:00,0.0,1.0,,15.7,<0> ,31.03,<0> ,19.3,<0> ,166.8,<0> ,14.7,<0> ,0.0,<0> ,0.0,<3> ,8.6,<0> ,3.0,<0> ,6.2,<0> ,,
noczbwq,P,12/24/2019 15:15,0.0,1.0,,15.7,<0> ,31.07,<0> ,19.4,<0> ,166.8,<0> ,14.7,<0> ,-0.01,<1> [SNV] (CAP),-0.01,<1> [GCS],8.6,<0> ,5.0,<0> ,6.3,<0> ,,
noczbwq,P,12/24/2019 15:30,0.0,1.0,,16.1,<0> ,31.34,<0> ,19.6,<0> ,166.8,<0> ,14.6,<0> ,0.01,<0> ,0.01,<3> ,8.5,<0> ,7.0,<0> ,7.4,<0> ,,
noczbwq,P,12/24/2019 15:45,0.0,1.0,,15.4,<0> ,30.97,<0> ,19.3,<0> ,153.7,<0> ,13.7,<0> ,0.04,<0> ,0.04,<3> ,8.5,<0> ,3.0,<0> ,5.9,<0> ,,
noczbwq,P,12/25/2019 14:00,0.0,1.0,,13.1,<0> ,31.51,<0> ,19.7,<0> ,117.9,<0> ,11.0,<0> ,0.29,<0> ,0.22,<3> ,8.0,<0> ,3.0,<0> ,4.1,<0> ,,
noczbwq,P,12/25/2019 14:15,0.0,1.0,,13.4,<0> ,31.52,<0> ,19.7,<0> ,121.5,<0> ,11.2,<0> ,0.26,<0> ,0.19,<3> ,8.0,<0> ,3.0,<0> ,3.9,<0> ,,
noczbwq,P,12/25/2019 14:30,0.0,1.0,,13.7,<0> ,31.55,<0> ,19.7,<0> ,125.1,<0> ,11.5,<0> ,0.24,<0> ,0.17,<3> ,8.0,<0> ,3.0,<0> ,4.0,<0> ,,
noczbwq,P,12/25/2019 14:45,0.0,1.0,,14.0,<0> ,31.58,<0> ,19.7,<0> ,129.4,<0> ,11.8,<0> ,0.21,<0> ,0.14,<3> ,8.0,<0> ,3.0,<0> ,4.5,<0> ,,
noczbwq,P,12/25/2019 15:00,0.0,1.0,,14.3,<0> ,31.58,<0> ,19.7,<0> ,138.6,<0> ,12.6,<0> ,0.19,<0> ,0.12,<3> ,8.1,<0> ,3.0,<0> ,4.6,<0> ,,
noczbwq,P,12/25/2019 15:15,0.0,1.0,,14.5,<0> ,31.58,<0> ,19.7,<0> ,143.5,<0> ,13.0,<0> ,0.16,<0> ,0.09,<3> ,8.1,<0> ,3.0,<0> ,5.4,<0> ,,
noczbwq,P,12/25/2019 15:30,0.0,1.0,,14.7,<0> ,31.51,<0> ,19.7,<0> ,158.6,<0> ,14.3,<0> ,0.14,<0> ,0.06,<3> ,8.2,<0> ,3.0,<0> ,5.7,<0> ,,
noczbwq,P,12/25/2019 15:45,0.0,1.0,,14.9,<0> ,31.52,<0> ,19.7,<0> ,161.5,<0> ,14.5,<0> ,0.13,<0> ,0.05,<3> ,8.2,<0> ,5.0,<0> ,6.1,<0> ,,
noczbwq,P,12/26/2019 14:00,0.0,1.0,,15.3,<0> ,32.16,<0> ,20.1,<0> ,117.6,<0> ,10.4,<0> ,0.38,<0> ,0.28,<3> ,7.8,<0> ,5.0,<0> ,5.5,<0> ,,
noczbwq,P,12/26/2019 14:15,0.0,1.0,,15.6,<0> ,32.2,<0> ,20.1,<0> ,118.9,<0> ,10.5,<0> ,0.35,<0> ,0.25,<3> ,7.8,<0> ,7.0,<0> ,5.3,<0> ,,
noczbwq,P,12/26/2019 14:30,0.0,1.0,,15.8,<0> ,32.14,<0> ,20.1,<0> ,122.5,<0> ,10.7,<0> ,0.32,<0> ,0.22,<3> ,7.9,<0> ,8.0,<0> ,6.6,<0> ,,
noczbwq,P,12/26/2019 14:45,0.0,1.0,,16.1,<0> ,32.32,<0> ,20.2,<0> ,118.2,<0> ,10.3,<0> ,0.29,<0> ,0.19,<3> ,7.9,<0> ,13.0,<0> ,7.9,<0> ,,
noczbwq,P,12/26/2019 15:00,0.0,1.0,,16.3,<0> ,32.24,<0> ,20.2,<0> ,118.7,<0> ,10.3,<0> ,0.26,<0> ,0.16,<3> ,7.9,<0> ,12.0,<0> ,8.1,<0> ,,
noczbwq,P,12/26/2019 15:15,0.0,1.0,,16.4,<0> ,32.32,<0> ,20.2,<0> ,119.6,<0> ,10.3,<0> ,0.23,<0> ,0.12,<3> ,7.9,<0> ,10.0,<0> ,6.8,<0> ,,
noczbwq,P,12/26/2019 15:30,0.0,1.0,,16.7,<0> ,32.21,<0> ,20.2,<0> ,119.5,<0> ,10.3,<0> ,0.21,<0> ,0.1,<3> ,7.9,<0> ,10.0,<0> ,7.4,<0> ,,
noczbwq,P,12/26/2019 15:45,0.0,1.0,,16.7,<0> ,32.32,<0> ,20.2,<0> ,116.2,<0> ,10.0,<0> ,0.19,<0> ,0.08,<3> ,7.9,<0> ,10.0,<0> ,6.6,<0> ,,
noczbwq,P,12/27/2019 14:00,0.0,1.0,,15.6,<0> ,31.5,<0> ,19.7,<0> ,105.2,<0> ,9.3,<0> ,0.49,<0> ,0.38,<3> ,7.8,<0> ,6.0,<0> ,5.3,<0> ,,
noczbwq,P,12/27/2019 14:15,0.0,1.0,,15.7,<0> ,31.49,<0> ,19.7,<0> ,106.2,<0> ,9.4,<0> ,0.45,<0> ,0.34,<3> ,7.8,<0> ,6.0,<0> ,4.8,<0> ,,
noczbwq,P,12/27/2019 14:30,0.0,1.0,,15.9,<0> ,31.48,<0> ,19.7,<0> ,108.6,<0> ,9.5,<0> ,0.41,<0> ,0.3,<3> ,7.8,<0> ,6.0,<0> ,5.4,<0> ,,
noczbwq,P,12/27/2019 14:45,0.0,1.0,,16.2,<0> ,31.48,<0> ,19.7,<0> ,109.3,<0> ,9.6,<0> ,0.38,<0> ,0.27,<3> ,7.8,<0> ,9.0,<0> ,7.7,<0> ,,
noczbwq,P,12/27/2019 15:00,0.0,1.0,,16.4,<0> ,31.5,<0> ,19.7,<0> ,106.5,<0> ,9.3,<0> ,0.35,<0> ,0.24,<3> ,7.8,<0> ,10.0,<0> ,7.1,<0> ,,
noczbwq,P,12/27/2019 15:15,0.0,1.0,,16.5,<0> ,31.54,<0> ,19.7,<0> ,104.4,<0> ,9.0,<0> ,0.32,<0> ,0.21,<3> ,7.8,<0> ,10.0,<0> ,7.2,<0> ,,
noczbwq,P,12/27/2019 15:30,0.0,1.0,,16.7,<0> ,31.54,<0> ,19.7,<0> ,102.9,<0> ,8.9,<0> ,0.29,<0> ,0.18,<3> ,7.8,<0> ,11.0,<0> ,7.1,<0> ,,
noczbwq,P,12/27/2019 15:45,0.0,1.0,,16.8,<0> ,31.55,<0> ,19.7,<0> ,102.0,<0> ,8.8,<0> ,0.26,<0> ,0.14,<3> ,7.7,<0> ,11.0,<0> ,6.8,<0> ,,
noczbwq,P,12/28/2019 14:00,0.0,1.0,,16.3,<0> ,31.21,<0> ,19.5,<0> ,99.5,<0> ,8.7,<0> ,0.59,<0> ,0.49,<3> ,7.8,<0> ,11.0,<0> ,7.1,<0> ,,
noczbwq,P,12/28/2019 14:15,0.0,1.0,,16.3,<0> ,31.2,<0> ,19.5,<0> ,96.9,<0> ,8.4,<0> ,0.54,<0> ,0.44,<3> ,7.7,<0> ,10.0,<0> ,6.1,<0> ,,
noczbwq,P,12/28/2019 14:30,0.0,1.0,,16.4,<0> ,31.21,<0> ,19.5,<0> ,96.4,<0> ,8.4,<0> ,0.5,<0> ,0.4,<3> ,7.7,<0> ,12.0,<0> ,6.3,<0> ,,
noczbwq,P,12/28/2019 14:45,0.0,1.0,,16.5,<0> ,31.19,<0> ,19.5,<0> ,96.2,<0> ,8.4,<0> ,0.46,<0> ,0.36,<3> ,7.7,<0> ,14.0,<0> ,6.5,<0> ,,
noczbwq,P,12/28/2019 15:00,0.0,1.0,,16.7,<0> ,31.18,<0> ,19.5,<0> ,91.0,<0> ,7.9,<0> ,0.43,<0> ,0.33,<3> ,7.7,<0> ,24.0,<0> ,6.6,<0> ,,
noczbwq,P,12/28/2019 15:15,0.0,1.0,,16.8,<0> ,31.18,<0> ,19.5,<0> ,90.7,<0> ,7.8,<0> ,0.39,<0> ,0.29,<3> ,7.6,<0> ,16.0,<0> ,6.2,<0> ,,
noczbwq,P,12/28/2019 15:30,0.0,1.0,,17.0,<0> ,31.21,<0> ,19.5,<0> ,90.7,<0> ,7.8,<0> ,0.36,<0> ,0.26,<3> ,7.6,<0> ,10.0,<0> ,5.5,<0> ,,
noczbwq,P,12/28/2019 15:45,0.0,1.0,,17.1,<0> ,31.2,<0> ,19.5,<0> ,91.8,<0> ,7.9,<0> ,0.33,<0> ,0.22,<3> ,7.6,<0> ,8.0,<0> ,5.2,<0> ,,
noczbwq,P,12/29/2019 14:00,0.0,1.0,,16.6,<0> ,30.44,<0> ,19.0,<0> ,91.0,<0> ,7.9,<0> ,0.68,<0> ,0.62,<3> ,7.7,<0> ,9.0,<0> ,7.4,<0> ,,
noczbwq,P,12/29/2019 14:15,0.0,1.0,,16.7,<0> ,30.47,<0> ,19.0,<0> ,89.9,<0> ,7.8,<0> ,0.63,<0> ,0.58,<3> ,7.7,<0> ,11.0,<0> ,8.0,<0> ,,
noczbwq,P,12/29/2019 14:30,0.0,1.0,,16.8,<0> ,30.52,<0> ,19.0,<0> ,85.4,<0> ,7.4,<0> ,0.58,<0> ,0.53,<3> ,7.6,<0> ,11.0,<0> ,7.9,<0> ,,
noczbwq,P,12/29/2019 14:45,0.0,1.0,,16.9,<0> ,30.47,<0> ,19.0,<0> ,86.5,<0> ,7.5,<0> ,0.54,<0> ,0.49,<3> ,7.6,<0> ,11.0,<0> ,7.7,<0> ,,
noczbwq,P,12/29/2019 15:00,0.0,1.0,,17.0,<0> ,30.44,<0> ,18.9,<0> ,83.5,<0> ,7.2,<0> ,0.49,<0> ,0.44,<3> ,7.6,<0> ,12.0,<0> ,8.0,<0> ,,
noczbwq,P,12/29/2019 15:15,0.0,1.0,,17.2,<0> ,30.54,<0> ,19.0,<0> ,80.5,<0> ,6.9,<0> ,0.45,<0> ,0.4,<3> ,7.5,<0> ,14.0,<0> ,7.4,<0> ,,
noczbwq,P,12/29/2019 15:30,0.0,1.0,,17.3,<0> ,30.58,<0> ,19.0,<0> ,78.5,<0> ,6.7,<0> ,0.41,<0> ,0.36,<3> ,7.5,<0> ,12.0,<0> ,8.1,<0> ,,
noczbwq,P,12/29/2019 15:45,0.0,1.0,,17.4,<0> ,30.62,<0> ,19.1,<0> ,77.3,<0> ,6.6,<0> ,0.38,<0> ,0.33,<3> ,7.5,<0> ,19.0,<0> ,8.7,<0> ,,
noczbwq,P,12/30/2019 14:00,0.0,1.0,,17.7,<0> ,29.02,<0> ,18.0,<0> ,87.3,<0> ,7.5,<0> ,0.77,<0> ,0.82,<3> ,7.6,<0> ,118.0,<0> ,24.0,<0> ,,
noczbwq,P,12/30/2019 14:15,0.0,1.0,,17.8,<0> ,28.97,<0> ,18.0,<0> ,86.2,<0> ,7.4,<0> ,0.72,<0> ,0.77,<3> ,7.6,<0> ,166.0,<0> ,34.2,<0> ,,
noczbwq,P,12/30/2019 14:30,0.0,1.0,,17.9,<0> ,28.9,<0> ,17.9,<0> ,86.0,<0> ,7.3,<0> ,0.67,<0> ,0.72,<3> ,7.6,<0> ,227.0,<0> ,85.8,<0> ,,
noczbwq,P,12/30/2019 14:45,0.0,1.0,,17.9,<0> ,28.87,<0> ,17.9,<0> ,83.4,<0> ,7.1,<0> ,0.62,<0> ,0.67,<3> ,7.6,<0> ,578.0,<0> ,78.0,<0> ,,
noczbwq,P,12/30/2019 15:00,0.0,1.0,,17.9,<0> ,28.83,<0> ,17.9,<0> ,82.7,<0> ,7.0,<0> ,0.57,<0> ,0.62,<3> ,7.6,<0> ,556.0,<0> ,169.0,<0> ,,
noczbwq,P,12/30/2019 15:15,0.0,1.0,,18.0,<0> ,28.89,<0> ,17.9,<0> ,83.7,<0> ,7.1,<0> ,0.53,<0> ,0.58,<3> ,7.6,<0> ,261.0,<0> ,66.8,<0> ,,
noczbwq,P,12/30/2019 15:30,0.0,1.0,,18.1,<0> ,28.85,<0> ,17.9,<0> ,80.9,<0> ,6.9,<0> ,0.48,<0> ,0.53,<3> ,7.5,<0> ,479.0,<0> ,99.4,<0> ,,
noczbwq,P,12/30/2019 15:45,0.0,1.0,,18.2,<0> ,28.88,<0> ,17.9,<0> ,81.6,<0> ,6.9,<0> ,0.43,<0> ,0.48,<3> ,7.5,<0> ,94.0,<0> ,20.1,<0> ,,
noczbwq,P,12/31/2019 14:00,0.0,1.0,,13.3,<0> ,28.66,<0> ,17.7,<0> ,93.0,<0> ,8.7,<0> ,0.9,<0> ,0.93,<3> ,6.4,<-3> [SSM] (CSM),92.0,<0> ,34.5,<0> ,,
noczbwq,P,12/31/2019 14:15,0.0,1.0,,13.3,<0> ,28.81,<0> ,17.8,<0> ,91.9,<0> ,8.6,<0> ,0.86,<0> ,0.89,<3> ,6.4,<-3> [SSM] (CSM),102.0,<0> ,31.7,<0> ,,
noczbwq,P,12/31/2019 14:30,0.0,1.0,,13.4,<0> ,28.73,<0> ,17.8,<0> ,92.6,<0> ,8.7,<0> ,0.8,<0> ,0.83,<3> ,6.4,<-3> [SSM] (CSM),63.0,<0> ,21.2,<0> ,,
noczbwq,P,12/31/2019 14:45,0.0,1.0,,13.4,<0> ,28.75,<0> ,17.8,<0> ,92.9,<0> ,8.7,<0> ,0.75,<0> ,0.78,<3> ,6.4,<-3> [SSM] (CSM),69.0,<0> ,19.1,<0> ,,
noczbwq,P,12/31/2019 15:00,0.0,1.0,,13.4,<0> ,28.76,<0> ,17.8,<0> ,93.0,<0> ,8.7,<0> ,0.7,<0> ,0.73,<3> ,6.4,<-3> [SSM] (CSM),80.0,<0> ,66.9,<0> ,,
noczbwq,P,12/31/2019 15:15,0.0,1.0,,13.6,<0> ,28.74,<0> ,17.8,<0> ,94.5,<0> ,8.8,<0> ,0.65,<0> ,0.68,<3> ,6.4,<-3> [SSM] (CSM),57.0,<0> ,20.8,<0> ,,
noczbwq,P,12/31/2019 15:30,0.0,1.0,,13.6,<0> ,28.78,<0> ,17.8,<0> ,94.2,<0> ,8.8,<0> ,0.6,<0> ,0.63,<3> ,6.4,<-3> [SSM] (CSM),70.0,<0> ,17.4,<0> ,,
noczbwq,P,12/31/2019 15:45,0.0,1.0,,13.8,<0> ,28.85,<0> ,17.8,<0> ,95.4,<0> ,8.9,<0> ,0.55,<0> ,0.58,<3> ,6.4,<-3> [SSM] (CSM),60.0,<0> ,15.8,<0> ,,
noczbwq,P,01/01/2020 14:00,0.0,1.0,,11.8,<0> ,28.1,<0> ,17.3,<0> ,103.4,<0> ,10.0,<0> ,0.94,<0> ,0.93,<3> ,6.4,<-3> [SSM] (CSM),9.0,<0> ,7.6,<0> ,,
noczbwq,P,01/01/2020 14:15,0.0,1.0,,11.7,<0> ,28.48,<0> ,17.6,<0> ,103.8,<0> ,10.1,<0> ,0.9,<0> ,0.89,<3> ,6.4,<-3> [SSM] (CSM),7.0,<0> ,6.6,<0> ,,
noczbwq,P,01/01/2020 14:30,0.0,1.0,,11.5,<0> ,28.86,<0> ,17.8,<0> ,106.0,<0> ,10.3,<0> ,0.85,<0> ,0.84,<3> ,6.4,<-3> [SSM] (CSM),7.0,<0> ,5.8,<0> ,,
noczbwq,P,01/01/2020 14:45,0.0,1.0,,11.5,<0> ,29.01,<0> ,17.9,<0> ,105.1,<0> ,10.2,<0> ,0.81,<0> ,0.8,<3> ,6.4,<-3> [SSM] (CSM),6.0,<0> ,5.9,<0> ,,
noczbwq,P,01/01/2020 15:00,0.0,1.0,,11.6,<0> ,28.97,<0> ,17.9,<0> ,104.9,<0> ,10.2,<0> ,0.77,<0> ,0.76,<3> ,6.4,<-3> [SSM] (CSM),7.0,<0> ,5.6,<0> ,,
noczbwq,P,01/01/2020 15:15,0.0,1.0,,11.7,<0> ,28.99,<0> ,17.9,<0> ,106.3,<0> ,10.3,<0> ,0.73,<0> ,0.72,<3> ,6.4,<-3> [SSM] (CSM),6.0,<0> ,5.6,<0> ,,
noczbwq,P,01/01/2020 15:30,0.0,1.0,,11.6,<0> ,28.8,<0> ,17.8,<0> ,105.6,<0> ,10.3,<0> ,0.68,<0> ,0.67,<3> ,6.4,<-3> [SSM] (CSM),10.0,<0> ,8.0,<0> ,,
noczbwq,P,01/01/2020 15:45,0.0,1.0,,11.8,<0> ,28.6,<0> ,17.6,<0> ,103.4,<0> ,10.0,<0> ,0.63,<0> ,0.62,<3> ,6.4,<-3> [SSM] (CSM),8.0,<0> ,7.1,<0> ,,
noczbwq,P,01/02/2017 14:00,1.0,1.0,,14.6,<0> ,34.03,<0> ,21.4,<0> ,90.7,<0> ,8.1,<0> ,0.62,<0> ,0.55,<3> ,7.7,<0> ,12.0,<0> ,,,,
noczbwq,P,01/02/2017 14:15,1.0,1.0,,14.7,<0> ,34.17,<0> ,21.5,<0> ,91.9,<0> ,8.2,<0> ,0.58,<0> ,0.51,<3> ,7.7,<0> ,13.0,<0> ,,,,
noczbwq,P,01/02/2017 14:30,1.0,1.0,,14.8,<0> ,34.08,<0> ,21.4,<0> ,88.6,<0> ,7.9,<0> ,0.53,<0> ,0.46,<3> ,7.7,<0> ,14.0,<0> ,,,,
noczbwq,P,01/02/2017 14:45,1.0,1.0,,14.9,<0> ,33.97,<0> ,21.4,<0> ,88.9,<0> ,7.9,<0> ,0.48,<0> ,0.41,<3> ,7.7,<0> ,12.0,<0> ,,,,
noczbwq,P,01/02/2017 15:00,1.0,1.0,,15.3,<0> ,33.51,<0> ,21.0,<0> ,87.2,<0> ,7.7,<0> ,0.44,<0> ,0.37,<3> ,7.7,<0> ,10.0,<0> ,,,,
noczbwq,P,01/02/2017 15:15,1.0,1.0,,15.7,<0> ,33.39,<0> ,21.0,<0> ,89.1,<0> ,7.8,<0> ,0.4,<0> ,0.33,<3> ,7.7,<0> ,10.0,<0> ,,,,
noczbwq,P,01/02/2017 15:30,1.0,1.0,,15.7,<0> ,33.46,<0> ,21.0,<0> ,88.1,<0> ,7.7,<0> ,0.37,<0> ,0.3,<3> ,7.7,<0> ,10.0,<0> ,,,,
noczbwq,P,01/02/2017 15:45,1.0,1.0,,16.0,<0> ,33.12,<0> ,20.8,<0> ,85.6,<0> ,7.5,<0> ,0.33,<0> ,0.26,<3> ,7.6,<0> ,10.0,<0> ,,,,
noczbwq,P,01/03/2017 14:00,1.0,1.0,,15.9,<0> ,34.08,<0> ,21.4,<0> ,93.5,<0> ,8.1,<0> ,0.73,<0> ,0.79,<3> ,7.8,<0> ,56.0,<0> ,,,,
noczbwq,P,01/03/2017 14:15,1.0,1.0,,16.0,<0> ,34.06,<0> ,21.4,<0> ,92.4,<0> ,8.0,<0> ,0.68,<0> ,0.75,<3> ,7.7,<0> ,51.0,<0> ,,,,
noczbwq,P,01/03/2017 14:30,1.0,1.0,,16.1,<0> ,34.06,<0> ,21.4,<0> ,91.9,<0> ,8.0,<0> ,0.63,<0> ,0.7,<3> ,7.7,<0> ,72.0,<0> ,,,,
noczbwq,P,01/03/2017 14:45,1.0,1.0,,16.2,<0> ,34.03,<0> ,21.4,<0> ,89.7,<0> ,7.8,<0> ,0.58,<0> ,0.65,<3> ,7.7,<0> ,80.0,<0> ,,,,
noczbwq,P,01/03/2017 15:00,1.0,1.0,,16.2,<0> ,33.97,<0> ,21.4,<0> ,88.8,<0> ,7.7,<0> ,0.53,<0> ,0.6,<3> ,7.7,<0> ,528.0,<0> ,,,,
noczbwq,P,01/03/2017 15:15,1.0,1.0,,16.3,<0> ,34.01,<0> ,21.4,<0> ,88.9,<0> ,7.7,<0> ,0.48,<0> ,0.55,<3> ,7.7,<0> ,231.0,<0> ,,,,
noczbwq,P,01/03/2017 15:30,1.0,1.0,,16.5,<0> ,34.0,<0> ,21.4,<0> ,88.9,<0> ,7.6,<0> ,0.43,<0> ,0.5,<3> ,7.6,<0> ,252.0,<0> ,,,,
noczbwq,P,01/03/2017 15:45,1.0,1.0,,16.6,<0> ,33.99,<0> ,21.4,<0> ,88.0,<0> ,7.5,<0> ,0.39,<0> ,0.47,<3> ,7.6,<0> ,277.0,<0> ,,,,
noczbwq,P,01/04/2017 14:00,1.0,1.0,,15.3,<0> ,33.33,<0> ,20.9,<0> ,92.0,<0> ,8.1,<0> ,0.84,<0> ,0.93,<3> ,7.8,<0> ,29.0,<0> ,,,,
